0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2.0,2.2,2.4,1.4,2.5,2.7,2.0,1.7,2.4,2.5,2.2,1.9,2.0,2.1,2.7,2.3,1.4,2.6,2.6,1.7,1.8,2.0,1.9,1.7
2.8,2.7,1.6,2.1,1.5,1.5,1.6,2.0,1.4,1.8,1.6,2.5,2.6,2.4,1.9,1.6,2.8,1.6,2.6,1.7,1.8,1.9,2.5,2.3
2.1,1.9,2.7,2.3,1.9,1.6,1.6,2.2,2.3,1.5,2.7,2.3,2.1,2.5,1.4,2.7,1.9,2.2,1.9,2.1,2.7,2.0,2.2,1.8
1.5,2.4,2.4,2.1,2.2,2.7,2.2,2.4,2.4,2.5,1.9,2.6,2.1,2.1,2.5,2.6,2.6,1.8,2.0,2.7,1.9,2.5,1.9,2.4
1.6,1.8,1.5,1.9,1.4,1.6,2.2,2.0,1.8,2.3,2.3,2.0,2.0,2.5,2.2,2.3,2.1,1.8,1.8,1.4,2.3,2.5,1.7,2.6
1.6,2.3,1.5,1.7,1.8,2.6,2.0,2.0,1.9,1.7,2.6,1.8,2.5,2.0,2.6,2.3,1.4,2.6,2.4,2.0,2.1,2.7,2.2,1.9
1.7,1.4,2.5,2.6,2.6,1.6,2.7,1.4,2.5,2.2,2.2,1.6,1.8,1.4,1.4,1.6,1.7,1.6,2.3,1.5,2.7,1.3,2.3,2.5
2.2,1.5,1.6,1.6,1.7,2.7,2.4,2.4,1.5,1.5,2.7,1.8,1.4,2.0,2.5,2.5,1.5,2.2,2.3,1.5,2.6,2.6,2.3,1.3
1.7,2.2,1.4,2.0,1.5,2.5,2.5,2.3,2.5,2.2,2.0,1.7,2.6,2.6,2.6,1.6,1.5,2.4,2.2,2.7,2.4,2.6,2.4,1.4
1.9,2.7,2.5,1.7,2.7,1.7,2.4,2.4,2.6,2.3,2.7,2.0,2.4,2.3,1.9,2.5,2.6,2.2,2.3,2.2,1.9,1.5,1.5,1.4
2.6,2.3,1.6,2.3,2.7,1.6,2.5,1.5,2.5,1.6,2.6,2.5,2.6,2.5,1.6,2.1,1.7,1.5,2.2,2.0,2.7,1.5,2.6,2.5
1.6,1.6,2.4,2.3,1.6,2.6,1.6,2.2,1.9,2.5,2.1,2.6,2.2,2.5,1.4,1.4,2.2,2.1,2.2,1.4,2.5,2.5,2.3,1.3
1.8,2.4,2.1,2.3,2.6,1.5,2.5,1.8,1.7,2.7,2.5,2.6,1.4,2.5,2.0,2.4,2.0,1.9,2.6,2.1,2.7,2.5,2.2,1.8
1.7,1.6,2.1,2.5,2.4,2.5,1.6,2.2,2.7,2.2,1.6,2.3,2.3,1.9,1.5,2.0,1.8,2.7,2.6,2.2,2.6,2.4,2.0,2.6
1.6,2.7,2.5,2.2,1.5,1.4,2.2,2.5,1.8,2.6,2.2,2.4,1.7,2.2,1.4,2.7,2.2,1.9,2.4,2.3,2.0,1.7,1.3,2.6
1.8,2.6,1.4,2.0,1.7,2.3,2.6,2.2,1.5,1.9,2.0,1.5,1.8,1.4,2.6,2.6,2.0,2.4,1.3,2.1,1.4,2.6,1.4,1.8
1.7,2.2,2.3,2.1,2.0,1.7,2.4,1.8,1.5,2.6,2.3,2.2,2.6,1.6,2.7,1.7,1.4,1.7,2.5,2.5,2.0,2.1,1.4,1.3
2.4,2.6,2.1,1.6,2.0,2.1,2.6,2.2,2.4,2.3,2.4,2.4,2.5,1.8,2.6,2.6,1.9,2.1,1.9,2.5,1.5,2.6,2.1,1.9
2.5,2.6,1.5,2.5,1.7,1.8,2.1,2.2,1.7,2.0,2.1,1.5,2.6,1.5,1.7,2.0,1.6,2.1,1.7,2.2,2.7,1.9,2.6,2.4
2.4,2.6,1.5,2.4,2.2,2.4,2.2,1.7,2.5,1.8,1.8,1.8,2.3,1.7,2.3,2.4,2.0,1.5,1.6,2.3,2.4,1.5,1.8,2.5
2.5,2.7,2.4,1.8,2.2,2.1,1.8,1.4,2.4,2.4,2.7,2.4,2.7,2.3,1.7,2.6,1.8,2.3,2.1,2.5,2.7,2.1,1.8,2.4
1.5,1.9,2.0,2.7,2.2,1.9,1.7,2.5,2.1,1.6,1.6,2.6,1.4,2.5,1.4,1.8,2.6,2.5,2.3,1.4,1.8,2.5,2.4,1.6
1.7,2.4,1.4,1.9,2.3,2.0,1.9,2.6,1.9,1.7,2.7,2.6,1.4,2.4,1.8,1.9,2.3,1.7,2.1,2.3,1.4,2.2,2.2,2.2
2.1,1.4,1.7,1.6,2.2,2.7,1.6,2.0,1.7,1.8,1.9,2.5,2.5,1.5,2.4,2.3,1.8,1.5,1.7,2.4,2.7,1.5,2.5,2.3
1.6,1.5,2.7,2.3,1.8,1.9,2.4,2.6,1.6,2.2,1.7,1.8,2.5,2.3,1.8,2.6,2.2,2.2,2.4,2.5,2.0,2.1,1.7,2.3
1.4,2.5,2.2,2.4,2.3,2.2,1.8,2.1,2.3,2.4,2.0,2.7,1.8,2.5,1.8,2.3,2.0,1.4,2.2,2.3,2.1,2.1,2.1,2.0
2.5,2.6,2.2,2.7,2.4,2.6,1.3,2.4,2.4,2.3,1.8,2.1,2.0,1.4,2.2,2.3,1.7,1.4,1.9,2.2,1.8,2.5,2.1,2.7
1.9,1.6,2.7,2.7,2.5,2.2,2.6,2.3,2.6,2.5,1.7,2.2,2.5,2.6,2.3,1.6,2.2,2.5,1.5,2.0,2.5,1.4,1.8,1.9
2.7,1.4,2.1,2.0,2.5,2.4,1.5,2.0,2.4,2.1,2.3,1.8,1.5,2.1,1.9,1.5,1.7,2.2,2.2,2.7,1.5,1.6,1.7,2.2
1.5,1.8,2.2,1.6,2.4,2.3,2.6,1.9,1.8,2.0,2.5,2.5,1.4,2.7,1.8,2.1,2.4,1.6,1.9,1.7,2.5,2.1,1.5,1.7
2.7,2.5,2.5,2.6,1.9,1.5,1.4,1.7,2.0,2.1,1.9,1.5,1.9,1.5,2.0,1.9,2.5,2.1,1.4,2.6,2.7,2.3,1.7,1.7
2.7,2.5,2.1,2.3,2.1,2.3,2.4,1.5,2.0,2.6,2.1,2.1,2.4,2.0,1.3,2.3,2.2,2.4,2.5,2.2,1.8,2.3,2.3,1.4
1.9,2.5,2.0,1.7,2.2,1.5,1.4,1.4,1.9,2.1,1.9,2.4,2.5,1.4,2.5,2.6,1.6,2.3,2.7,2.3,2.2,1.9,2.5,1.6
1.4,2.4,2.0,2.4,1.9,1.7,1.4,2.1,1.5,2.6,2.1,1.3,1.7,1.4,1.5,1.7,1.7,1.4,2.4,1.4,2.6,1.7,2.7,2.3
1.9,1.8,2.4,2.4,1.6,2.7,2.3,1.7,2.6,2.0,1.7,1.8,1.6,1.8,2.4,2.6,2.2,1.5,2.3,1.6,2.5,1.7,2.5,1.8
2.5,2.7,1.3,1.6,2.3,1.6,2.5,2.0,2.4,1.6,1.7,2.0,2.3,1.7,1.8,1.3,2.5,2.4,2.0,1.9,2.2,2.6,1.7,1.9
1.6,1.9,1.9,2.5,1.6,1.4,1.3,2.1,2.6,2.3,2.3,2.6,2.6,2.0,2.3,2.3,2.1,2.5,1.8,2.0,2.0,2.6,1.4,1.5
2.4,2.6,1.5,1.8,1.6,2.1,2.5,1.5,1.6,1.7,2.1,2.3,1.8,2.4,1.3,2.5,2.1,2.2,2.4,1.8,2.6,2.6,1.6,2.1
2.7,2.2,2.1,2.1,2.7,2.7,1.4,2.6,2.3,2.6,2.0,2.7,1.6,2.3,2.5,2.5,2.7,1.8,1.7,1.6,2.1,2.3,2.5,1.7
1.6,2.6,1.8,1.5,1.5,1.5,1.6,2.3,2.0,2.7,2.5,1.9,1.8,2.5,1.8,2.6,1.4,2.1,1.6,2.7,1.9,1.5,1.6,2.0
1.7,1.4,1.8,2.3,1.8,2.2,2.3,1.9,2.2,2.6,1.3,1.8,1.6,2.0,2.1,1.6,1.9,2.1,2.1,2.1,2.0,2.2,1.4,2.2
2.4,1.9,2.6,2.6,2.0,2.2,2.1,1.6,2.3,1.6,1.5,2.5,1.5,2.3,2.6,1.8,2.5,2.7,2.1,1.6,2.5,2.2,2.7,2.3
2.4,2.4,1.7,1.4,1.7,1.6,2.2,2.1,2.1,2.3,1.4,1.8,2.4,2.2,2.5,2.3,2.5,1.5,1.9,2.4,2.5,2.0,1.8,2.5
2.2,1.8,2.6,2.2,2.3,2.2,1.7,2.5,2.1,1.3,2.7,2.0,2.0,1.8,2.1,1.7,1.7,2.3,1.9,1.6,2.3,1.5,2.0,1.8
1.8,1.9,1.4,1.8,1.9,1.7,2.4,2.5,2.0,2.7,1.4,2.4,2.2,1.9,1.4,1.6,2.4,2.4,2.2,1.4,1.8,2.4,1.4,1.6
1.7,2.2,1.9,1.5,2.6,1.5,2.6,1.8,1.3,1.8,2.5,2.6,2.3,1.6,2.0,1.6,2.2,1.4,2.4,2.0,2.1,2.5,1.9,2.6
2.1,1.5,1.9,1.5,1.6,2.6,2.3,2.1,2.1,1.7,1.4,2.3,2.5,2.3,2.1,1.9,2.1,2.7,2.2,1.9,2.0,2.1,2.3,2.5
1.6,2.3,2.7,2.1,1.9,2.1,1.6,2.3,1.4,2.0,2.2,2.6,1.9,2.3,2.4,1.9,1.6,2.4,2.4,2.1,2.5,2.1,2.1,2.7
2.1,1.9,2.0,2.5,2.3,1.6,1.5,1.5,2.0,2.6,2.0,1.4,2.5,1.5,2.4,2.7,2.7,2.0,1.4,2.4,2.1,2.7,2.3,2.7
2.0,1.4,1.3,2.5,2.4,2.1,1.5,1.9,1.5,1.8,1.7,2.1,2.1,2.0,1.9,1.6,2.6,2.6,2.2,1.8,1.7,1.4,2.4,2.1
2.5,2.3,1.9,2.3,1.5,2.2,2.5,2.7,2.2,2.2,2.3,1.9,2.5,2.2,2.6,2.3,2.3,1.7,2.2,2.4,2.3,2.7,2.4,1.9
2.2,2.6,1.7,2.0,2.2,2.1,2.5,2.3,2.6,2.5,1.9,1.4,1.7,2.1,1.7,2.3,1.5,2.4,1.7,1.6,1.9,2.0,2.2,1.6
1.6,1.8,1.4,2.0,2.0,2.2,2.4,2.6,2.2,2.1,2.5,1.5,1.7,2.3,1.9,2.3,1.6,1.9,2.0,2.0,2.1,1.7,2.1,1.5
2.1,2.4,2.4,1.7,1.3,1.4,1.9,1.5,1.5,2.7,2.7,1.7,2.2,1.8,2.6,2.5,2.1,2.3,1.7,1.4,2.2,1.5,1.9,2.6
1.9,1.7,2.5,2.0,1.9,1.6,1.6,2.4,2.7,2.6,1.5,2.4,2.5,1.9,2.1,1.8,2.4,1.3,2.3,1.5,1.4,1.8,1.4,1.5
2.3,2.3,1.7,2.4,2.6,1.8,1.7,2.5,1.6,1.9,1.4,2.2,1.9,2.7,1.7,2.0,2.6,2.5,1.5,1.8,1.5,2.1,2.5,2.3
2.3,2.7,2.1,1.4,2.4,2.6,2.7,2.5,1.9,1.9,1.4,1.6,1.4,2.1,2.3,1.7,2.4,2.2,1.4,2.7,2.6,2.0,2.1,2.3
2.1,2.3,2.6,2.0,2.1,1.7,2.0,1.4,1.8,1.4,1.9,2.3,1.3,2.2,2.4,2.5,1.7,1.7,2.3,1.6,1.5,2.1,1.6,1.7
2.1,2.4,1.5,2.1,2.6,1.8,2.5,2.4,2.2,1.9,2.3,1.7,2.0,1.6,1.7,2.0,1.6,1.8,2.3,2.5,2.6,1.7,1.7,2.0
2.2,2.1,1.7,2.6,1.3,1.8,2.6,1.8,1.4,2.3,2.1,2.0,1.9,2.1,2.1,1.5,2.5,2.5,2.6,1.7,1.4,2.3,1.4,1.5
2.6,2.7,2.4,2.0,2.1,2.5,2.0,2.6,1.4,1.8,1.8,2.3,1.8,2.4,1.8,2.1,1.6,1.3,2.5,2.5,1.6,2.2,1.4,1.7
1.9,1.5,1.9,1.8,2.6,1.7,1.6,2.0,1.5,1.6,2.4,2.7,1.7,2.5,2.0,2.7,2.0,2.6,1.9,2.2,1.6,2.6,1.5,1.4
2.1,2.6,2.6,2.2,1.8,1.5,1.3,2.4,1.7,1.9,2.1,2.6,2.1,2.3,1.5,2.5,1.9,2.1,2.3,2.3,2.2,1.6,2.0,2.6
1.7,1.7,1.9,1.8,2.3,1.8,1.7,1.8,2.7,1.7,1.3,2.2,1.7,2.5,1.8,2.2,1.5,2.4,2.1,2.3,2.3,2.7,1.5,2.5
1.7,1.5,1.8,1.4,1.8,1.9,1.9,2.5,2.1,2.3,1.5,1.7,2.2,2.3,1.8,1.8,2.2,2.4,1.7,2.0,1.4,1.3,2.0,2.2
2.6,1.9,1.4,2.6,1.9,2.5,1.8,2.6,1.5,2.5,2.6,1.6,1.6,2.3,2.7,2.8,2.4,1.4,2.3,2.3,1.8,2.4,2.3,2.6
2.2,1.4,2.2,2.4,2.1,1.4,1.8,2.1,2.0,1.7,1.8,2.3,2.2,2.0,1.7,2.6,2.2,2.7,2.2,2.0,1.6,2.0,1.5,2.2
2.4,1.9,1.5,2.3,2.7,2.5,2.3,2.4,1.5,1.6,2.5,2.6,2.3,2.2,1.5,1.7,2.3,1.4,2.5,1.9,2.5,2.6,2.5,2.1
2.6,2.6,1.5,2.3,1.6,1.8,1.9,1.4,2.5,2.6,2.5,2.5,2.0,1.5,2.5,2.4,2.3,1.6,2.1,1.9,1.8,1.6,2.7,1.6
2.6,2.3,2.2,2.0,2.8,2.7,2.3,1.4,2.2,1.9,2.3,1.4,2.6,1.7,2.5,1.4,2.7,1.6,1.8,2.0,2.0,2.5,1.4,2.7
1.4,1.5,2.5,2.1,1.6,1.8,1.3,2.2,2.5,1.6,2.4,2.7,2.4,2.6,1.7,1.8,2.6,2.2,2.2,2.3,1.4,2.2,1.7,1.6
2.3,2.0,1.8,1.9,2.0,2.2,1.9,2.1,2.5,1.9,2.3,1.6,2.5,2.3,2.2,2.0,1.5,2.7,2.1,2.1,2.5,1.4,1.5,2.6
2.6,2.4,2.2,2.7,2.4,1.5,2.5,1.4,2.7,1.4,1.9,1.6,1.6,2.2,2.0,2.1,2.6,2.1,2.1,1.5,2.3,2.5,2.3,2.3
2.2,1.7,1.8,1.5,2.0,1.6,1.5,1.5,2.2,1.6,1.8,2.6,2.1,2.3,2.7,2.7,1.4,2.5,2.4,1.4,1.6,2.3,1.7,1.4
2.7,2.4,1.7,1.7,2.5,2.2,2.0,1.4,1.7,1.5,2.2,1.7,2.5,2.6,2.7,1.8,1.5,2.6,1.5,2.6,1.5,2.5,1.6,1.9
2.5,1.5,1.8,1.6,2.0,2.0,1.8,1.5,2.5,2.7,1.5,2.5,1.7,1.9,1.4,1.9,1.5,2.0,2.7,2.4,2.0,2.4,2.6,1.8
2.0,2.6,2.4,2.0,1.4,2.0,2.1,2.5,2.4,1.4,1.7,2.5,1.8,2.3,1.6,1.5,2.0,2.1,2.1,2.3,2.6,2.6,1.7,2.1
2.6,1.8,2.3,1.6,2.6,2.4,2.0,2.5,2.7,1.8,1.3,2.4,2.2,1.4,2.7,2.0,2.4,1.5,1.8,1.8,2.6,2.6,2.3,1.6
2.0,2.4,1.8,2.6,1.6,2.5,2.4,1.4,2.2,1.9,2.2,2.0,1.6,1.6,2.1,1.5,2.0,2.0,2.6,2.2,1.4,2.1,1.8,1.5
1.5,2.5,1.5,2.4,2.4,2.4,2.3,2.0,2.5,2.1,2.5,2.4,1.8,1.4,1.6,2.2,1.4,1.4,1.8,2.7,2.6,1.5,1.6,2.0
2.5,2.6,1.6,2.6,1.5,2.3,2.3,2.3,2.7,1.7,2.4,2.5,2.0,1.9,1.7,2.5,2.7,1.5,1.7,2.4,2.3,2.1,2.4,2.4
1.4,2.1,2.6,2.0,2.1,2.1,1.8,2.2,2.5,1.5,2.2,1.6,2.7,2.4,1.9,2.7,2.0,2.4,2.6,1.6,1.4,2.1,2.3,1.7
1.7,1.7,2.5,1.7,2.6,1.8,2.2,2.1,1.5,2.3,2.0,2.4,1.7,1.3,2.1,2.0,2.3,1.4,1.7,2.3,1.5,2.2,1.9,2.1
2.2,2.7,2.5,1.4,2.2,1.9,2.1,2.1,1.6,2.0,2.1,1.5,1.3,2.6,1.8,1.4,2.7,2.5,2.5,2.7,1.9,1.5,1.5,1.4
1.9,2.2,2.6,2.3,1.4,1.6,2.6,2.7,2.2,2.0,2.1,2.2,2.5,2.1,2.6,1.5,1.8,1.8,1.6,1.9,2.3,2.2,1.5,1.4
1.9,1.6,1.9,2.4,2.5,2.5,1.8,1.5,1.8,1.5,2.6,2.2,2.5,2.4,1.7,2.2,2.3,1.7,1.8,2.6,2.4,2.2,2.4,2.6
2.6,1.4,2.5,1.7,2.3,2.5,2.3,1.4,2.5,2.3,2.3,2.5,1.9,1.5,2.3,2.2,1.4,2.1,2.0,2.0,2.4,1.9,2.3,1.7
2.0,2.7,2.5,2.2,1.9,2.3,2.8,2.1,2.7,2.2,2.6,2.1,2.1,1.4,2.0,1.4,2.1,2.1,1.5,1.6,1.8,2.0,1.6,2.7
1.6,2.5,1.6,2.6,2.0,2.4,2.1,2.3,2.1,2.6,2.0,2.0,1.4,2.6,2.5,2.1,2.7,2.5,2.7,1.6,1.6,2.3,2.2,2.4
2.7,1.6,1.9,2.6,2.5,2.6,2.0,1.5,2.1,2.4,2.4,2.0,2.0,2.3,1.5,2.6,1.4,1.4,1.6,2.7,1.9,2.7,2.6,1.7
2.3,2.1,1.6,2.5,2.5,1.4,1.8,1.8,2.6,1.5,2.0,1.7,2.5,1.8,2.0,2.1,1.8,2.6,1.8,1.5,1.8,2.1,2.5,1.7
2.5,1.9,1.9,2.4,2.5,2.4,2.2,2.4,2.4,1.8,2.5,2.5,1.6,2.2,1.8,1.8,1.6,2.1,1.6,1.5,2.3,2.3,1.6,2.6
2.1,2.1,2.5,2.7,1.5,2.6,2.4,1.8,2.3,2.5,1.5,2.7,2.0,1.5,2.4,1.4,1.8,2.3,1.8,1.8,2.3,2.4,2.3,1.8
2.7,2.7,2.1,2.2,1.9,2.0,1.6,1.9,2.7,2.0,2.0,1.6,1.6,2.3,2.6,1.8,1.4,1.8,2.3,1.6,1.9,2.4,1.5,2.4
2.6,2.7,2.1,1.6,2.3,2.4,1.7,1.4,1.8,2.0,1.7,1.9,1.5,1.5,1.9,2.3,2.2,1.6,1.7,2.6,1.9,2.6,2.7,2.4
2.5,2.0,2.1,2.3,2.5,2.6,1.4,1.6,2.4,2.6,2.1,1.8,1.6,2.3,2.2,1.8,2.1,2.5,1.9,2.2,1.7,2.6,1.5,2.0
1.9,2.5,1.7,2.4,2.2,2.2,2.3,2.5,1.8,2.6,1.5,2.8,2.3,2.3,2.4,2.0,2.5,2.0,2.0,1.7,1.4,1.7,2.8,2.1
1.6,2.5,2.4,1.8,2.5,2.4,2.8,2.1,1.8,2.2,1.8,2.5,2.3,1.9,2.4,2.2,2.6,1.9,2.6,2.1,2.4,2.3,1.9,1.7
2.6,2.6,2.4,1.7,2.3,1.9,2.4,2.4,2.2,2.6,2.0,2.5,2.3,1.4,2.4,2.0,1.9,2.3,1.8,2.5,2.6,2.6,2.1,1.7
2.4,2.1,2.5,2.4,2.3,1.4,2.3,2.6,2.0,2.2,1.9,2.3,2.3,2.2,1.6,2.2,2.3,1.6,2.5,2.0,2.3,2.0,1.4,2.7
2.3,2.0,1.6,2.0,2.7,2.7,2.7,1.9,1.8,1.7,2.7,2.5,2.7,2.0,2.2,1.8,1.6,2.3,2.8,2.0,2.8,1.9,2.0,2.6
2.4,1.9,2.6,1.9,1.9,1.6,1.7,2.0,2.2,2.1,2.2,1.9,2.3,2.6,1.5,1.8,2.0,2.0,1.8,1.9,1.7,2.0,1.7,2.1
1.6,2.5,2.7,2.7,2.3,2.6,2.8,2.6,1.6,2.3,1.9,1.7,2.5,1.6,2.1,1.7,1.9,2.0,2.6,2.4,1.6,2.3,2.1,1.5
2.0,2.0,2.3,2.8,2.1,2.0,2.6,2.2,2.7,1.8,1.7,1.5,1.6,2.8,1.5,1.5,2.1,2.2,2.4,2.2,1.7,2.6,1.6,2.3
2.2,2.2,2.5,1.7,2.0,1.9,2.3,2.3,2.2,1.6,2.2,2.2,2.7,2.6,2.4,2.6,2.3,1.5,2.6,2.2,1.8,1.4,2.2,1.4
2.4,1.7,2.1,2.4,2.5,2.1,2.1,2.6,1.8,2.4,2.4,1.5,2.1,2.4,2.3,1.7,1.8,2.3,2.2,2.8,2.8,2.3,2.2,2.0
2.6,1.7,1.5,2.7,2.2,1.4,2.5,2.1,2.2,1.6,2.5,1.6,2.1,1.8,2.5,2.0,1.4,1.4,1.5,2.7,2.4,1.6,1.6,1.8
2.2,2.5,1.6,2.4,2.3,2.3,2.7,1.9,1.8,1.6,2.6,2.0,2.8,2.2,1.5,2.5,1.9,2.4,2.4,1.6,2.1,2.4,1.5,2.5
1.7,1.5,2.3,1.7,1.6,2.7,2.5,2.4,2.7,1.8,2.4,2.5,2.6,1.9,2.5,2.7,2.0,2.6,2.2,1.7,1.8,2.7,1.7,1.7
2.3,1.8,2.4,2.5,2.2,2.0,2.1,2.6,2.1,2.4,2.3,1.7,2.5,1.8,1.8,2.1,1.8,2.0,1.7,2.5,2.3,2.6,2.6,2.1
1.4,1.7,2.7,2.5,2.7,2.7,2.4,1.9,2.1,2.0,1.8,2.8,2.8,2.8,2.3,2.3,1.7,1.8,1.9,2.5,2.0,2.3,2.7,1.4
2.6,1.5,2.4,2.0,1.7,2.6,2.6,2.1,2.8,2.6,2.5,2.6,2.0,2.3,1.9,2.3,1.6,2.6,1.7,1.4,2.7,2.4,2.8,2.5
1.7,2.2,2.1,2.4,2.7,2.5,2.4,2.4,1.8,2.1,2.3,2.3,2.0,2.9,2.9,2.9,2.5,2.4,2.3,2.3,1.6,2.7,2.0,2.0
2.6,2.0,1.7,2.9,2.5,1.7,2.7,1.9,1.7,2.6,2.7,2.9,2.6,2.5,2.0,2.2,2.9,2.2,1.9,2.8,2.6,2.2,1.9,1.9
2.3,1.8,1.7,2.8,2.2,2.9,3.0,1.8,2.3,2.7,1.7,2.4,2.2,2.1,2.6,1.9,1.7,2.4,1.9,2.9,2.5,2.9,1.7,2.2
2.3,1.9,2.4,2.8,2.7,2.6,2.3,2.4,2.7,2.5,1.9,2.3,2.4,2.6,2.8,2.0,2.5,1.9,2.7,2.9,2.5,1.7,3.0,2.4
3.0,1.8,2.8,2.1,2.2,1.9,1.8,2.8,2.8,1.9,2.3,2.0,2.5,2.1,2.3,1.7,1.7,2.1,1.8,2.7,2.5,3.1,2.4,3.0
2.5,2.7,2.2,2.6,2.2,3.0,2.0,2.8,2.3,2.9,1.8,2.6,2.5,2.5,2.9,2.0,2.4,2.2,2.5,2.3,2.0,1.7,2.2,2.4
3.0,1.7,2.5,1.8,2.9,2.3,2.9,2.7,2.1,1.7,2.9,2.9,2.3,2.7,1.9,2.3,1.7,3.0,2.8,3.0,2.9,1.8,2.4,2.0
1.7,2.9,3.0,2.4,2.4,1.8,2.2,1.9,1.9,3.0,2.6,2.4,1.9,3.0,1.7,2.2,2.6,1.9,2.7,1.8,2.2,2.5,2.4,2.7
1.9,2.8,2.4,2.9,2.1,2.2,2.0,3.0,1.8,3.0,2.2,1.9,1.7,1.7,3.0,1.9,2.4,2.5,2.9,3.0,2.4,2.1,2.9,2.7
2.3,1.9,2.5,2.4,2.8,1.9,1.9,3.0,1.8,1.6,1.8,3.0,2.2,2.4,2.8,2.6,1.7,2.7,2.1,2.4,2.9,2.0,2.8,2.5
1.8,2.0,2.3,2.5,1.9,1.6,2.7,2.7,1.8,2.0,2.3,2.0,2.8,2.2,2.3,2.4,2.5,1.7,2.8,2.8,1.8,1.8,1.8,1.7
2.9,2.5,3.1,1.8,2.6,2.9,2.3,1.9,2.5,1.9,1.8,2.5,1.8,2.8,1.6,2.5,1.7,2.0,2.3,2.6,2.2,1.8,3.0,3.0
2.7,2.5,2.0,2.6,1.7,2.9,3.0,2.6,1.7,2.4,1.7,2.8,1.7,2.5,2.4,2.5,2.1,2.2,1.9,1.7,2.1,2.5,1.9,3.0
1.8,2.2,2.7,1.9,1.8,2.6,2.3,2.7,2.8,3.1,2.6,2.7,1.7,2.4,1.8,2.6,1.7,2.7,1.9,2.6,2.6,2.7,2.1,2.0
3.0,2.7,2.4,1.7,2.7,1.8,2.5,1.9,2.2,2.7,2.4,2.6,2.3,3.0,1.8,2.2,2.8,2.4,2.6,1.7,2.1,2.4,1.8,2.8
2.9,2.0,1.8,2.1,1.7,2.6,2.1,2.6,2.5,2.5,2.3,2.2,2.8,1.9,2.1,2.7,2.9,2.6,2.7,2.2,2.6,1.6,2.4,2.6
2.2,2.2,2.2,3.0,2.7,2.7,2.4,2.2,1.9,2.0,2.1,2.4,2.6,2.2,2.8,2.8,2.3,2.8,3.2,3.1,2.5,3.1,2.6,2.9
2.6,2.8,2.2,1.9,3.0,2.8,1.8,2.9,1.7,2.8,1.8,2.1,2.3,2.4,2.9,2.1,2.0,2.3,2.2,2.3,2.8,2.9,2.6,3.0
2.2,1.8,1.9,2.8,1.8,2.7,2.9,2.8,2.4,2.5,3.0,2.1,2.0,2.6,2.1,2.4,3.1,2.4,1.9,2.1,3.1,3.0,2.9,2.1
1.8,3.0,2.7,2.9,2.6,1.8,2.1,2.8,2.1,2.8,2.3,3.2,2.1,2.1,2.1,2.3,2.0,2.0,2.5,1.8,2.9,2.3,1.8,3.0
2.0,2.3,1.8,3.0,1.9,1.9,2.4,2.3,2.8,3.1,3.0,2.0,3.1,2.6,2.6,2.7,2.8,2.3,1.8,2.9,2.2,2.8,2.4,3.0
2.1,2.7,1.8,3.0,2.6,3.1,2.9,2.0,2.7,2.0,3.1,3.2,1.8,2.8,3.0,2.6,2.6,2.2,3.2,2.1,3.1,2.6,1.8,2.5
3.1,3.1,2.8,2.2,2.3,2.3,2.5,2.3,2.3,2.5,2.3,2.7,2.7,2.3,2.9,1.9,2.8,2.2,2.1,3.0,3.1,3.0,3.0,2.2
2.6,1.9,3.0,2.6,2.2,2.5,2.9,2.1,1.8,2.6,2.8,3.0,1.8,2.0,2.8,1.8,2.2,3.1,2.6,2.4,2.5,3.2,2.7,1.8
3.1,2.3,2.2,1.9,2.4,2.3,2.6,2.3,2.9,3.0,2.7,1.9,1.9,2.3,2.9,2.5,2.7,2.8,2.6,3.2,2.0,2.0,2.8,2.9
2.1,2.1,2.1,2.0,3.0,3.1,2.7,2.2,2.7,2.4,2.9,3.0,2.6,3.0,2.1,2.6,2.5,1.9,2.7,3.0,2.8,3.0,3.1,2.5
2.6,2.3,2.0,3.2,2.6,2.0,2.7,1.9,2.1,3.1,2.8,2.8,2.8,2.6,2.6,3.2,3.2,3.1,3.2,3.0,2.8,3.1,2.6,3.1
2.5,1.8,3.3,2.2,2.7,2.4,2.4,2.7,2.7,2.7,2.0,3.1,3.2,2.9,3.1,2.9,3.0,2.8,3.1,3.0,2.5,3.0,2.3,2.7
3.2,2.2,2.1,2.9,2.8,2.7,3.0,2.6,2.2,3.1,2.9,2.8,2.0,2.8,1.8,2.5,3.2,1.8,2.5,2.1,2.4,2.4,2.6,3.1
3.0,2.9,1.9,2.5,2.3,3.0,2.0,2.3,3.1,2.5,3.1,3.1,2.2,2.2,3.0,2.3,1.9,3.0,2.2,2.0,2.9,1.9,2.7,3.1
2.9,1.9,3.2,2.3,2.7,2.6,2.9,1.9,1.9,2.7,2.7,3.0,2.4,3.0,2.0,3.0,2.2,2.9,2.7,3.0,2.0,3.0,1.9,2.4
2.7,3.1,1.9,2.4,2.3,3.1,3.1,3.1,2.8,3.2,3.2,2.4,2.8,2.5,2.5,3.1,2.9,3.0,1.9,2.9,2.7,2.1,3.2,2.3
2.6,2.2,2.8,3.2,3.1,2.9,2.4,2.7,1.8,3.1,3.2,3.1,3.2,2.2,3.0,1.8,2.8,2.4,3.3,2.4,2.7,2.9,2.0,2.6
